start	end	text
1763000	1765000	把全平台去做你这个
1766000	1767000	有量的事情
1767000	1768000	这全平台
1768000	1769000	其实我现在做的
1769000	1771000	就只有一个平台投降
1774000	1776000	更番起有点类似
1776000	1779000	就是发内容去让平台给收益
1780000	1782000	小说那个是有点类似的
1785000	1787000	就矩阵了有很多人在做
1787000	1788000	就是你
1789000	1791000	那你你现在要解决什么问题
1791000	1792000	内容质量的问题
1794000	1796000	对我想提高一些内容质量
1797000	1799000	你现在用什么工具在写
1800000	1801000	GPT还是
1802000	1804000	GPT先写第一遍
1804000	1808000	然后再换到GPT上面去写第二遍
1811000	1813000	那你这个都写的差不多了
1813000	1815000	你这两个轮子轮子用
1815000	1817000	主要还是你文章结构的问题
1817000	1819000	文章的结构跟你那个提示词
1820000	1822000	那个优化的事情
1825000	1827000	我现在觉得是这样的一个问题
1827000	1829000	就是我想着把全字动
1829000	1831000	调回半字动上面来
1832000	1833000	因为我感觉
1834000	1835000	AI其实用多了之后
1835000	1837000	因为我没有用很长时间的AI
1838000	1840000	我用了大家有一个月的AI
1840000	1841000	我是感觉后面
1841000	1844000	我一开始我感觉AI还挺好用的
1844000	1845000	后面我感
1845000	1848000	越用越感觉到一个点就是说
1849000	1850000	AI其实不通人性
1851000	1852000	是的
1853000	1855000	尤其是你再给他做标题
1855000	1856000	做那个什么的时候
1856000	1858000	他是其实不通人性的
1858000	1859000	他只是说
1859000	1860000	给你在堆词
1861000	1864000	感觉好像貌似能够用这些东西
1864000	1866000	但实际你还得重新组
1866000	1867000	所以我想
1867000	1870000	我看看我现在我要把我的软件
1870000	1872000	重新改回半字动
1872000	1874000	然后进行筛选去做
1874000	1876000	这是我目前能够想到
1876000	1878000	提高质量的办法
1878000	1880000	你那个主要AI
1880000	1883000	AI没办法识别你目标人群真正的需求
1883000	1885000	也不能掉起他们的情绪
1885000	1886000	所以你写出来的东西
1886000	1888000	触打他们他们没感觉的
1888000	1891000	但你搞半字动了就会有点能力
1893000	1894000	效率问题
1894000	1896000	你这个得做取舍
1897000	1899000	对 效率又拉不上来
1899000	1900000	对 是这样子
1901000	1903000	就没办法量化
1903000	1905000	电商核心就是要解决量化问题
1905000	1907000	你才能挣到钱
1907000	1910000	所以你工具是工具的
1910000	1912000	我觉得还是那个
1913000	1916000	你的取舍你不用完成百分百
1916000	1919000	跟百分之八十当他们自动化就可以了
1919000	1920000	那个也能解决
1920000	1922000	就是你说的那些标题字样
1922000	1925000	只是你打得要很垂直
1926000	1927000	不能打犯流量
1927000	1930000	犯流量比较难优化
1938000	1941000	你们目前在跑什么项目
1941000	1943000	我们都做自己的项目
1943000	1944000	做思愉的
1944000	1945000	我做电竞的
1946000	1948000	做电竞的思愉
1948000	1949000	电竞的
1949000	1952000	陪玩那些吗
1952000	1954000	陪玩差不多吧
1954000	1957000	陪玩之类的
1959000	1962000	我们主要还是团一些电竞的流量
1962000	1964000	就签约一些电竞
1964000	1965000	流的化章学有
1965000	1968000	然后团他的粉丝到思愉做并线
1968000	1969000	陪玩只是一个盘快
1969000	1971000	陪玩不怎么挣钱
1976000	1977000	就比如说那个
1978000	1983000	那些游戏打得比较好的那些博主
1983000	1986000	或者是说那些职业选手的粉丝
1987000	1989000	对职业选手
1991000	1992000	我们就签约他
1992000	1994000	然后他把粉丝
1995000	1998000	我们把有组个团队来变现这些粉丝
1999000	2000000	明白
2000000	2003000	那我想请教你一个问题
2003000	2004000	那个大哥
2004000	2006000	就是你看我们之前
2006000	2008000	我们也做过类似于
2009000	2011000	我大概是23年的那会吧
2011000	2013000	我们做过类似于
2014000	2017000	像那个游戏叫什么来
2018000	2019000	淡仔派对
2019000	2021000	因为我们当时玩了一批
2021000	2024000	爱奇艺还有腾讯视频的那种
2024000	2026000	电视端的那种账号
2026000	2028000	然后做的那些视频
2028000	2030000	也会引来很多很多的小朋友
2030000	2033000	但是我们确实当时除了流量变现
2033000	2035000	就是官方给的这种
2037000	2038000	收益之外
2038000	2040000	其他的我们拿不到任何的
2040000	2041000	其他手机
2041000	2044000	但是小朋友确实是能加我们好多好多
2044000	2046000	你就每天都回那个那个回复
2046000	2048000	那个家好友都回不完
2048000	2049000	你知道吧
2049000	2052000	所以我们当时也也想着去去做过变现
2052000	2055000	但是没有很好的产品去对接
2055000	2056000	这个东西
2057000	2058000	人群不对嘛
2058000	2059000	那是小孩子
2059000	2063000	我们做的游戏都是比较有钱的
2063000	2064000	老玩家
2064000	2067000	像英雄联盟啊魔兽啊等等
2067000	2070000	有国际那些联系比较大
2070000	2072000	你木高人选很重要
2077000	2079000	像三角洲的人群就没啥钱了
2079000	2082000	16年的时候做王子龙要也没啥钱
2082000	2085000	王子龙要最近是那群人长大了
2088000	2089000	所以才能做
2089000	2090000	要挑的挑
2090000	2092000	你要挑有权的群体
2092000	2095000	然后不要挣那几毛钱的神医
2095000	2097000	科丹价得上去
2097000	2099000	食欲科丹价一定要上去
2099000	2102000	你单粉一个粉丝的话
2102000	2104000	一连下来一个粉丝的产值
2104000	2106000	至少要400块左右
2106000	2108000	如果达不到的话那干不了
2108000	2110000	那淡仔派对我之前
2110000	2112000	我们有公司有做过调研
2112000	2116000	他一连的产值应该在20块都不到
2117000	2119000	这小孩子
2120000	2121000	对
2123000	2125000	本质上还是
2125000	2127000	不是产品的问题是人群的问题
2127000	2129000	这个要挑的
2132000	2135000	给这一个全程情绪价值
2137000	2139000	长期投资
2139000	2141000	现在都长期投资
2141000	2143000	我们前几天还在
2143000	2145000	现在有两个事情很挣钱了
2145000	2148000	可能大家一个需要
2148000	2150000	一个需要种资产
2150000	2151000	一个不需要种资产
2151000	2153000	种资产有一块也不算重
2153000	2155000	是种资产里面的倾资产
2155000	2157000	我前天好像有聊过这个事情
2157000	2159000	就现在很多电影院
2159000	2161000	电影院可以
2161000	2163000	有几个事情
2163000	2164000	第一个事情的话
2164000	2166000	现在这世代崛起了
2166000	2170000	15到25岁的年轻人崛起了
2170000	2171000	他们消费习惯就是
2171000	2173000	二次元动漫IP
2173000	2175000	那个电竞网吧
2176000	2178000	他们骨子店
2178000	2179000	文创
2179000	2181000	这些是新的
2181000	2182000	15到25岁
2182000	2184000	这个人群有30年的崛起
2184000	2186000	他们长大至少30年
2186000	2188000	第二个的话是
2188000	2190000	现在有很多的
2190000	2193000	那个大量的自动化
2193000	2195000	现在很多大量自动化的事情不用
2195000	2196000	太多的人工了
2196000	2197000	就像我们以前
2197000	2199000	零几年的时候开网吧的时候
2199000	2201000	20几个人的一个网吧
2201000	2203000	400台电脑就得20几个人
2203000	2204000	现在的话
2204000	2206000	一个网吧3个人工就能搞定
2206000	2208000	从充值到自动上
2208000	2211000	3个人工加一个小时的阿姨就结束了
2211000	2213000	成本很低
2213000	2215000	所以这两年的网吧
2215000	2217000	从17万家最低峰
2217000	2218000	现在又20几万家了
2218000	2220000	马上就21万家的网吧
2220000	2225000	全国又涨了30%-40%出来
2225000	2227000	它是一个很好的
2227000	2229000	一个生态
2229000	2231000	所以我们最近又发现了
2231000	2232000	一个事情是什么
2232000	2235000	现在很多闲置的电影院没有生意
2235000	2236000	我们最近是要
2236000	2238000	那个已经找了几家电影院再聊
2238000	2242000	就把电影院的那个厅改成网吧
2242000	2246000	然后那个大屏就是跟那个游戏明星直接捆绑
2246000	2249000	然后把它那个网吧的流量和影院的流量
2249000	2252000	跟游戏主播的流量全部囤到一个厅
2252000	2254000	那这种投入的话就很低
2254000	2256000	正常投一个网吧
2256000	2258000	小型的差不多80-100万
2258000	2260000	但我们这种投的话就30-40万
2260000	2262000	就能搞定一个厅
2262000	2263000	什么东西都现成了
2263000	2266000	消防什么的都是娱乐性质的
2266000	2267000	跟网吧都一致
2267000	2269000	我们主要投那个设备
2269000	2270000	云机就可以了
2270000	2271000	电脑还用云机
2271000	2272000	对吧
2272000	2274000	然后稍微装扮一下
2274000	2276000	把营业指导那些改一改
2276000	2278000	我们最近在确定这个事情
2278000	2280000	能做这个就等于一半的投入
2280000	2283000	很好玩
2283000	2285000	所以你说没机会吗
2285000	2287000	机会其实还蛮多的
2287000	2291000	就闲置资源的使用
2295000	2296000	对
2296000	2298000	其实这个东西
2298000	2299000	我也感觉到
2299000	2303000	就是其实并不是没有赚钱的地方
2303000	2306000	反而赚钱的地方很多
2306000	2307000	对
2307000	2309000	那个市场调研报告也是上周刚出来的
2309000	2313000	出来我就着急鼓动在讲这个事情了
2313000	2315000	然后我们只要谈一家
2315000	2318000	谈一家城了就先投几个厅跑一跑
2318000	2320000	数据预好就扶开
2320000	2322000	因为今年我们主要走线下
2322000	2324000	线下跟金农盘快
2324000	2326000	就游戏的那个金农
2326000	2327000	就你拿游戏账号
2327000	2330000	4k点档我给你放放钱了
2330000	2332000	因为我们刚拿了金农牌照
2332000	2334000	那个点档牌照
2337000	2339000	那你不得请这个游戏主播
2339000	2342000	或者说这个职业选手来给你
2342000	2343000	称一称
2343000	2344000	我们手上就有了
2344000	2346000	我做了19年了
2349000	2350000	我就是有这个资源
2350000	2352000	所以我赶那个嘛
2354000	2356000	没资源不敢碰
2359000	2361000	这个机会是自由的
2361000	2362000	影院改造电影
2362000	2363000	现在明星都不拍了
2363000	2365000	电影院都活不下去了
2365000	2366000	你告诉他
2366000	2368000	电影院老板你找他拉过来聊一聊
2368000	2370000	我们来投资你这个事情不用你投
2370000	2371000	流量我们来给你
2371000	2372000	对吧
2372000	2374000	你所有的事情我们来帮你做完
2374000	2375000	你就贡献你的天
2375000	2378000	还有你以前的配合一下宣传
2378000	2379000	然后你有什么资源
2379000	2380000	你可以倒进来
2380000	2382000	或者你想投也可以投一点
2382000	2383000	就结束了
2383000	2386000	这个我感觉还是有诱惑的
2387000	2389000	就把这些东西往下落了
2389000	2390000	主要信下
2390000	2393000	这板块我们也上周刚刚聊完
2393000	2395000	聊完如果有找一个股东
2395000	2396000	他能往下落
2396000	2400000	我们就把所有的那个政策资源
2400000	2403000	跟钱全部给他去往下去推了
2404000	2406000	这都是一样的比较重要
2407000	2408000	看你们这个
2408000	2410000	看过应该还没有这么弄的吧
2410000	2411000	有这样弄的吗
2411000	2412000	没有没有
2412000	2413000	我做了19年
2413000	2414000	我也开过网吧
2414000	2415000	所以我就懂
2416000	2418000	这都做了很久
2418000	2420000	我只是把提前观察到的事情
2420000	2421000	在这边分享一下
2421000	2424000	能做的能合作的也可以过来合作
2424000	2426000	你说出来就有人合作了
2426000	2428000	不说出来不行了
2431000	2433000	我感觉可以值得一舍
2434000	2436000	我把这个好的一个点
2438000	2439000	传递
2439000	2441000	而且还有一点是很可怕的
